,title,price,condition,num_reviews,pos_feedback_pct,return_days,model,capacity,release_year
3819,iphone x xs case scratch resistant shockproof tpu protective soft cover 5.8 inch,25.31,6.0,1600.0,97.2,3.0,12,140.52173913043478,2017
3820,apple iphone 7 - 128gb - black (unlocked) ,200.0,1.0,5233.0,100.0,0.0,10,128.0,2016
3821,apple iphone 6 plus - 16gb - space gray (unlocked) a1524 (cdma + gsm),109.0,1.0,924.0,100.0,2.0,7,16.0,2014
3822,apple iphone 8 plus 64gb black - unlocked at&t t-mobile verizon 7509926,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3823,apple iphone 4s (sprint) smartphone (16gb) black - cdma 3g - model a1387,25.19,1.0,14692.0,100.0,2.0,3,16.0,2011
3824,apple iphone xr 64gb black - unlocked at&t t-mobile verizon 7510541,234.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3825,apple iphone 6 plus 16gb gold a1522 (unlocked) reduced price jw5948,62.97,1.0,136774.0,98.8,2.0,7,16.0,2014
3826,for iphone xs xs max hd clear tempered glass screen protector anti-scratch 2pack,9.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3827,"for iphone 11 pro max case+1 pack screen protector 6.7"" 360 full body protective",9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3828,sealed - apple iphone 6s 128gb unlocked gray smartphone a1688 (cdma+gsm),240.69,6.0,86.0,95.9,2.0,8,128.0,2015
3829,apple iphone xs 64gb black - unlocked at&t t-mobile verizon 7511534,283.0,5.0,80245.0,99.7,2.0,14,64.0,2018
3830,apple iphone 6s factory unlocked 64gb ios smartphone ~ new in sealed box,219.65,6.0,56.0,100.0,2.0,8,64.0,2015
3831,apple iphone 5s (a1533) 16gb - space gray (at&t) smartphone clean imei - j1395,32.99,1.0,35681.0,98.6,2.0,6,16.0,2013
3832,apple iphone 8 64gb unlocked gold smartphone - unused & sealed in original box,305.59,6.0,190.0,98.6,2.0,11,64.0,2017
3833,apple iphone 8 plus 64gb black - unlocked at&t t-mobile verizon 7510001,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3834,apple iphone 6 plus (a1522) 64gb - gray (at&t) (gsm) smartphone clean imei j1408,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
3835,apple iphone xs 🍎 256gb silver verizon t-mobile at&t unlocked 📱 grade b,269.99,1.0,224587.0,99.2,2.0,14,256.0,2018
3836,apple iphone xs max case hybrid premium holster defense pc luxury belt-clip red ,16.99,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3837,iphone 11 pro /iphone 11 pro max case anti-drop heavy duty holster kickstand red,16.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3838,new apple iphone xr 128gb unlocked red smartphone unused& sealed in original box,464.66,6.0,56.0,100.0,2.0,13,128.0,2018
3839,iphone 13 pro max 6.7 inch case heavy duty protection anti-drop cover black case,25.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3840,apple iphone xs a1920 64gb gray! unlocked device! free fast delivery!,294.69,1.0,2734.0,100.0,2.0,14,64.0,2018
3844,apple iphone 11 red 64gb t-mobile wireless - financed please read!!,270.0,0.0,2252.0,99.6,0.0,15,64.0,2019
3846,apple iphone 11 pro max -512gb-space gray unlocked a2161 (cdma + gsm) very good!,659.99,3.0,10647.0,98.9,2.0,15,124.43806104129264,2019
3847,iphone 6/6s/7/8 screen protector tempered glass scratch proof case friendly 3pcs,26.55,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
3848,new & sealed apple iphone 8 64gb gold unlocked smartphone a1863 (cdma + gsm),305.59,6.0,190.0,98.6,2.0,11,64.0,2017
3849,iphone 7 red for parts,65.0,0.0,1117.0,100.0,0.0,10,78.54110612855007,2016
3850,apple iphone 8 plus - 128gb - space gray - straight talk - excellent condition,229.49,4.0,3099300.0,98.8,2.0,11,128.0,2017
3851,apple iphone 12 -64gb- black (blacklisted)read description,385.0,1.0,2537.0,96.7,0.0,16,138.7663551401869,2020
3852,apple iphone 7 plus - 32gb 128gb 256gb - unlocked verizon - very good condition,187.99,3.0,54737.0,99.4,3.0,10,32.0,2016
3853,iphone 6/6s/7/8 case military grade drop protection full-body ring rugged black,45.41,6.0,744.0,95.0,3.0,7,35.82608695652174,2014
3854,used working iphone 7 plus 128gb verizon unlocked gsm rose gold a1661,193.95,1.0,103304.0,99.3,2.0,10,128.0,2016
3855,apple iphone 6 | gray | 64gb | at&t | grade b- | read,56.0,1.0,5680.0,99.4,2.0,7,64.0,2014
3856,apple iphone xs | at&t t-mobile verizon unlocked | 64gb 256gb 512gb,220.0,1.0,21989.0,99.8,3.0,14,64.0,2018
3857,apple iphone 12 - 64gb - black - carrier unlocked - cracked camera,410.0,0.0,889.0,94.8,2.0,16,64.0,2020
3860,apple iphone 7 plus a1784 (gsm unlocked) 256gb red (good),209.99,2.0,1938.0,99.4,2.0,10,256.0,2016
3861,apple iphone 6 | carrier unknown | grade b- | read,38.4,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3862,apple iphone 6 | carrier verizon | grade b+ | read,57.6,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3863,apple iphone 11 - 64gb purple (factory unlocked) ✅ 1 year warranty ✅❖o/b❖(w),438.95,5.0,25277.0,100.0,2.0,15,64.0,2019
3864,pre-owned apple iphone 5s - 16gb - at&t - space gray,40.0,1.0,74.0,97.5,0.0,6,16.0,2013
3865,lot of 4 apple iphone se 2020 2nd gen a2275 64gb black disabled - for parts,239.0,0.0,557.0,98.4,0.0,9,64.0,2016
3866,apple iphone 6 - 64gb - space gray (unlocked) a1549 (cdma+gsm) grade b,89.99,1.0,48303.0,99.6,2.0,7,64.0,2014
3868,apple iphone se 2nd gen. - a2275 - 64gb unlocked cdma + gsm ios 15.4.1 black,220.0,1.0,1251.0,100.0,2.0,9,64.0,2016
3869,new in sealed box apple iphone xr 128gb black unlocked a1984 (cdma + gsm),457.88,6.0,168.0,97.1,2.0,13,128.0,2018
3871,new *unopended* apple iphone 5s 16/32/64gb verizon smartphone all colors,107.99,6.0,438.0,97.4,3.0,6,20.0,2013
3872,iphone 11 case hybrid clear heavy duty tpu anti-scratch bumper transparent cover,13.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3874,iphone 11 / 11 pro /11 pro max case heavy duty protection cover with kickstand,9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3875,apple iphone xs max tempered glass screen protector hd clarity curved black 2pc ,14.49,6.0,918.0,95.5,3.0,14,177.84242424242424,2018
3876,apple iphone 11pro /11 screen protector crystal clear tempered glass saver 2pc ,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3878,apple iphone 6s 128gb space gray unlocked fair condition,79.99,1.0,54737.0,99.4,3.0,8,128.0,2015
3879,apple iphone se 2020 case tpu holster hybrid kickstand premium defender black 🤳,16.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3880,apple iphone xr - 64gb - (unlocked) - works great -  (#v62),186.99,1.0,5425.0,100.0,2.0,13,64.0,2018
3881,for iphone 7 plus/8 plus 3 layer hybrid hard pc full-body 360¡ã protection case,11.39,6.0,351.0,98.6,2.0,10,78.54110612855007,2016
3882,apple iphone 6 plus 16gb gray a1524 (sprint t-mobile) ios smartphone jf5971,62.97,1.0,136775.0,98.8,2.0,7,16.0,2014
3883,sprint apple iphone 6 a1586 16gb smartphone (please read)#108,15.0,0.0,14046.0,99.8,0.0,7,16.0,2014
3884,apple iphone 7 plus - 128gb - silver (at&t) a1784 (gsm),193.0,1.0,280.0,98.4,0.0,10,128.0,2016
3885,apple iphone 7 plus - 32gb - silver(sprint),140.0,1.0,163.0,100.0,0.0,10,32.0,2016
3886,apple iphone 6 32gb verizon smartphone - excellent,119.95,4.0,332290.0,98.4,3.0,7,32.0,2014
3887,"iphone 13 pro max 6.7"" case hard pc back & soft silicone edges phone cover",19.62,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3888,apple iphone 7 /se 2  screen protector (4pack) friendly saver anti-bubbles glass,14.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3890,"iphone 11 pro max 6.7"" tempered glass screen protector hd 9h hardness 3 pack",9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3891,apple iphone 6 - 16gb - space gray (unlocked) a1549 (cdma + gsm) rare!!! ios 9,200.0,1.0,87.0,98.0,0.0,7,16.0,2014
3892,apple iphone 11 /11 pro case shockproof resistant tpu bumper rugged transparent ,13.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3893," apple iphone 6 a1549 gold 64gb 4.7"" verizon smartphone small crack and burn-in",61.2,0.0,5476.0,99.6,0.0,7,64.0,2014
3894,apple iphone 6 64gb gold at&t fair condition w/ blue hue,74.99,1.0,54737.0,99.4,3.0,7,64.0,2014
3896,apple iphone 13 pro max 128gb graphite (factory unlocked) ✅apple warnty✅✤sealed✤,1.0,6.0,25277.0,100.0,2.0,17,128.0,2021
3897,apple iphone 5c - 16gb - white (at&t) a1532 (gsm),34.99,1.0,1610.0,98.3,2.0,5,16.0,2013
3899,sealed in box apple iphone 6s 64gb smartphone a1688 (cdma+gsm) - space gray,222.88,6.0,168.0,97.1,2.0,8,64.0,2015
3900,apple iphone 6 plus 64gb space gray (at&t) a1522 (gsm),89.99,1.0,630.0,100.0,0.0,7,64.0,2014
3902,for iphone 7 8 plus shockproof bumper phone cover case anti scratch clear back,9.99,6.0,918.0,95.5,3.0,10,78.54110612855007,2016
3903,iphone se 2020 8 7 case soft rubber bumper case hard shockproof protective cover,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3904,apple iphone 7 - 32gb - black unlocked a1660 ios 14.2 14 os clean imei world,189.99,1.0,10761.0,100.0,2.0,10,32.0,2016
3905,apple iphone 6s a1688 unlocked check imei poor condition ab-1149,54.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
3907,for iphone xr case crystal clear tpu transparent shockproof protective cover us,19.97,6.0,1555.0,96.6,3.0,13,89.74946921443737,2018
3908,apple iphone x 128gb black parts only,129.06,0.0,68.0,100.0,2.0,12,128.0,2017
3910,apple iphone xr - 64gb - (product)red (verizon) a1984 (cdma + gsm),290.0,1.0,58.0,100.0,2.0,13,64.0,2018
3911,apple iphone 12 pro 128gb graphite verizon unlocked good - lcd issue w/ bad cam,379.99,0.0,54737.0,99.4,3.0,16,128.0,2020
3912,iphone x/xs clear screen protector tempered glass anti scratch protective 3 pack,19.97,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3914, one apple iphone 7 silver 32gb unlocked a/b+grade at&t gsm + otterbox casse,109.0,1.0,4496.0,99.3,2.0,10,32.0,2016
3915,apple iphone 6s - 64gb - space gray (at&t) a1633,99.99,1.0,302.0,100.0,0.0,8,64.0,2015
3916,apple iphone 6 | gray | 16gb | at&t | grade b | read,56.0,1.0,5680.0,99.4,2.0,7,16.0,2014
3917,apple iphone 12 (product)red - 64gb (unlocked),629.0,1.0,23.0,100.0,0.0,16,64.0,2020
3918,"iphone xr wallet case protective full body id card kickstand cover black 6.1"" us",37.98,6.0,744.0,95.0,3.0,13,89.74946921443737,2018
3920,open box apple iphone xr 128gb factory unlocked at&t t-mobile verizon smartphone,359.99,5.0,86.0,97.2,2.0,13,128.0,2018
3921,"iphone 13 pro max 6.7"" case shockproof full-body protective phone cover",25.99,6.0,475.0,97.9,2.0,17,177.7258064516129,2021
3922,apple iphone 6 | unknown carrier - grade c- | read,52.0,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3923,apple iphone 7 - 32gb (a1660) black (straight talk) smartphone camera quality,59.95,0.0,2414.0,98.3,2.0,10,32.0,2016
3924,new apple iphone 7 32gb 128gb 256gb (1778a) all colors - locked,189.99,6.0,43976.0,99.0,2.0,10,32.0,2016
3925,apple iphone 6 32gb space gray mq422ll/a check imei 1029,46.0,0.0,6768.0,100.0,0.0,7,32.0,2014
3926,apple iphone xs max - 64gb -gold (t-mobile)cracked back /bad face id/screen lift,165.0,0.0,32907.0,98.8,2.0,14,64.0,2018
3927,apple iphone 6s plus - 128gb silver unlocked a1634 -no touch id warranty a grade,149.99,5.0,1774.0,100.0,2.0,8,128.0,2015
3928,iphone 13 pro max case soft tpu bumper protective cover blue butterfly,20.36,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3929,new apple iphone 8 64gb factory unlocked - a1863 - gray at&t t-mobile verizon,308.66,6.0,56.0,100.0,2.0,11,64.0,2017
3930,▪︎bundle▪︎apple iphone 5s -16gb - (sprint) (cdma + gsm) & mophie case/charger ,105.0,1.0,810.0,96.2,0.0,6,20.0,2013
3931,apple iphone xr - 128gb - (unlocked) - works great -  (#lk64),223.99,1.0,5425.0,100.0,2.0,13,128.0,2018
3933,apple iphone 8 64gb a1863 space gray (unlocked) smartphone - glass cracked,114.95,0.0,2414.0,98.3,2.0,11,64.0,2017
3934,iphone 7 - unlocked (gsm) - 32gb - black - very good,103.0,1.0,21989.0,99.8,3.0,10,32.0,2016
3935,apple iphone 13 pro max - 128gb - blue (at&t),700.0,0.0,7.0,100.0,2.0,17,128.0,2021
3936,apple iphone se 2nd gen 128gb unlocked at&t t-mobile verizon fair condition,224.95,1.0,82193.0,98.4,3.0,9,128.0,2016
3937,apple iphone 13 pro max 128gb  sierra blue (at&t) cracked scre bad/dirty esn,750.0,0.0,231.0,97.9,0.0,17,128.0,2021
3938,iphone 6/6s case glitter cover heavy duty bumper full protective sparkly green,40.43,6.0,1569.0,96.0,3.0,7,35.82608695652174,2014
3939,apple iphone 7 32gb ~ black ~verizon~good condition,100.0,1.0,156.0,100.0,0.0,10,32.0,2016
3940,apple iphone 6 plus | at&t | grade b | read,75.2,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3941,apple iphone xr 64gb black - unlocked at&t t-mobile verizon 7511932,255.0,1.0,80245.0,99.7,2.0,13,64.0,2018
3942,apple iphone 6 plus 16gb gold a1522 (unlocked) damaged see details rd0374,53.95,0.0,136775.0,98.8,2.0,7,16.0,2014
3943,apple iphone 6 plus (a1522) 64gb - gray (at&t) (gsm) smartphone clean imei j1410,72.99,1.0,35681.0,98.6,2.0,7,64.0,2014
3944,new apple iphone 6s unlocked 64gb a1688 gray ios smartphone - sealed box,220.69,6.0,86.0,95.9,2.0,8,64.0,2015
3945,apple iphone 8 plus 64gb black - unlocked at&t t-mobile verizon 7511587,181.0,1.0,80245.0,99.7,2.0,11,64.0,2017
3946,apple iphone 6s a1688 unlocked check imei poor condition ab-1357,54.98,1.0,43217.0,99.7,2.0,8,56.774193548387096,2015
3947,sealed apple iphone 6s unlocked 128gb gold smartphone at&t t-mobile verizon,242.88,6.0,168.0,97.1,2.0,8,128.0,2015
3948,"iphone 11 case 6.1"" tpu shockproof screen protector tempered glass 1 pack",9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3949,iphone xr case black tpu heavy duty flexible ring-grip hd glass screen protector,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3951,"iphone 11 case 6.1"" tpu shockproof screen protector tempered glass 1 pack",9.99,6.0,531.0,98.4,3.0,15,124.43806104129264,2019
3952,iphone xr case black tpu heavy duty flexible ring-grip hd glass screen protector,9.99,6.0,918.0,95.5,3.0,13,89.74946921443737,2018
3953,apple iphone 8 64gb a1905 gsm rose gold at&t smartphone,149.01,1.0,40065.0,96.1,2.0,11,64.0,2017
3954,apple iphone 7 32gb ~ black ~verizon~good condition,100.0,1.0,156.0,100.0,0.0,10,32.0,2016
3956,apple iphone 6 plus | at&t | grade b | read,75.2,1.0,5680.0,99.4,2.0,7,35.82608695652174,2014
3957,apple iphone 5 - white & silver unknown carrier bad battery a1429,19.95,0.0,4104.0,100.0,0.0,4,22.93975903614458,2012
3958,apple iphone 6s a1688 32gb silver unlocked verizon clean imei mint cond batt 95%,109.99,1.0,3330.0,100.0,2.0,8,32.0,2015
3959,apple iphone 8 plus - 64gb - space gray a1897 gsm unlocked 12mp device very good,229.99,1.0,10647.0,98.9,2.0,11,64.0,2017
3960,✅apple iphone se 2020 2nd gen unlocked verizon at&t t-mobile 64/128/256 gb⚫️🔴⚪️,238.99,5.0,167605.0,99.0,2.0,9,65.08936170212766,2016
3961,iphone 6 unlocked (cdma + gsm) 16gb space gray | very good,64.0,3.0,21989.0,99.8,3.0,7,16.0,2014
3962,apple iphone 4s - 16gb - white (at&t) a1387 (cdma + gsm),29.99,1.0,50.0,100.0,2.0,3,16.0,2011
3963,apple iphone x xs xr case hybrid stand red defense w/ glass screen protector new,9.99,6.0,918.0,95.5,3.0,12,140.52173913043478,2017
3964,iphone 8 case soft rubber bumper case hard shockproof full-body protective cover,9.99,6.0,531.0,98.4,3.0,11,92.72343149807938,2017
3965,iphone 11 pro max case clear soft tpu & flexible anti-scratch shockproof cover,9.99,6.0,918.0,95.5,3.0,15,124.43806104129264,2019
3966,apple iphone se 2020/8/7 tempered glass screen protector anti scratch hd 2 pack,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3968,iphone se 2 / 7 / 8 hd clarity tempered glass screen protector anti-shock 3pc ,14.99,6.0,918.0,95.5,3.0,9,65.08936170212766,2016
3971,apple iphone 6 16gb space gray (unlocked) cracked digi icl**d lock,59.99,0.0,5163.0,99.1,2.0,7,16.0,2014
3972,apple iphone 6 plus 16/32/64/128gb at&t sprint t-mobile unlocked verizon fair,76.99,1.0,54737.0,99.4,3.0,7,35.82608695652174,2014
3973,iphone 8 - unlocked (gsm) - 256gb - silver - fair,165.0,1.0,8382.0,99.5,3.0,11,256.0,2017
3974,apple iphone 8 - 64gb 256gb gsm (for at&t only)  cell phone all color  good,144.95,2.0,266795.0,99.8,2.0,11,64.0,2017
3975,iphone 11 - xfinity only - 64gb - white - fair,250.0,1.0,8382.0,99.5,3.0,15,64.0,2019
3976,unlocked apple iphone 7 - 32gb - black (at&t) a1778 (gsm) a1778,115.0,1.0,18.0,91.7,0.0,10,32.0,2016
3977,"apple iphone 6s (excellent condition) factory unlocked, verizon, at&t, gsm",100.0,1.0,434.0,100.0,0.0,8,56.774193548387096,2015
3978,iphone se 2020 /7/8 case soft shockproof red ring-grip /glass screen protector💎,9.99,6.0,531.0,98.4,3.0,9,65.08936170212766,2016
3979,apple iphone 8 plus case resistant tpu kickstand protective shockproof cover red,14.99,6.0,918.0,95.5,3.0,11,92.72343149807938,2017
3980,apple iphone 4s - 8gb - white (verizon) a1387 (cdma + gsm),22.95,1.0,68.0,100.0,2.0,3,8.0,2011
3981,for iphone 8 plus case flexible tpu bumper durable anti slip lightweight cover,31.25,6.0,1543.0,96.9,3.0,11,92.72343149807938,2017
3982,apple iphone 13 pro max 128gb gold t-mobile very good condition,911.99,3.0,54737.0,99.4,3.0,17,128.0,2021
3983,iphone x/xs clear screen protector tempered glass anti scratch protective,19.97,6.0,1543.0,96.9,3.0,12,140.52173913043478,2017
3984,apple iphone xs a1920 64gb gray! free fast delivery! clean esn! unlocked!,276.61,1.0,9402.0,99.8,2.0,14,64.0,2018
3985,iphone 13 pro max case battery 8500mah portable rechargeable charger cover armor,63.7,6.0,1239.0,95.9,2.0,17,177.7258064516129,2021
3986,apple iphone 6 plus 16gb silver a1522 (unlocked) damaged see details jd5673,48.68,0.0,136775.0,98.8,2.0,7,16.0,2014
3987,bulk lot of 10 as-is for repair apple iphone 6 various defects a1549 cell phones,179.95,0.0,103304.0,99.3,0.0,7,35.82608695652174,2014
3988,"iphone 13 pro max 6.5"" case soft tpu shockproof protective phone cover clear",18.99,6.0,621.0,98.5,2.0,17,177.7258064516129,2021
3989,"iphone 13 pro max 6.7"" case hard pc back & soft silicone edges phone cover blue",23.3,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
3990,apple iphone 8 - 64gb - space gray (sprint) a1863 (cdma + gsm),500.0,1.0,23.0,100.0,0.0,11,64.0,2017
3991,apple iphone 11 64gb black unlocked excellent condition,402.99,4.0,54737.0,99.4,3.0,15,64.0,2019
3992,"brand new apple iphone 12 - 64gb - purple (at&t, cricket, h2o) a2172",585.0,6.0,6201.0,99.5,2.0,16,64.0,2020
3993,iphone 11 unlocked (cdma + gsm) 64gb red | excellent,360.0,4.0,21989.0,99.8,3.0,15,64.0,2019
3994,iphone 7/8 plus wallet case leather transparent id holder thin fit black cover,29.31,6.0,1543.0,96.9,3.0,10,78.54110612855007,2016
3995,new apple iphone 8 - 64gb - silver (unlocked) a1905 (gsm) at&t and t-mobile,199.95,5.0,8258.0,100.0,2.0,11,64.0,2017
3996,apple iphone 11 64gb - red - ( at&t)  *scratched screen and back* check imei,339.99,1.0,2610.0,97.3,0.0,15,64.0,2019
3997,apple iphone 6 a5149 unlocked 16gb grey 267,25.0,0.0,846.0,96.5,0.0,7,16.0,2014
3998,apple iphone xr - 64gb - white (unlocked) a1984,249.99,1.0,6437.0,98.8,2.0,13,64.0,2018
3999,apple iphone 5 16gb black & slate a1428 (at&t) obsolete reduced price nw4716,26.96,1.0,136775.0,98.8,2.0,4,16.0,2012
4000,apple iphone xs 64gb 256gb 512gb unlocked all colors - excellent refurbished,319.99,4.0,43976.0,99.0,2.0,14,64.0,2018
4001,apple iphone 6 plus 16gb gsm unlocked at&t t-mobile fair condition,72.95,1.0,82193.0,98.4,3.0,7,16.0,2014
4002,iphone 12 pro max unlocked (cdma + gsm) 128gb pacific blue | sealed,970.0,6.0,21989.0,99.8,3.0,16,128.0,2020
4003,apple iphone 11 64gb white unlocked a2111 (cdma  gsm) charger box & otterbox wow,428.38,1.0,1177.0,98.4,0.0,15,64.0,2019
4004,apple iphone xr 64gb red - unlocked at&t t-mobile verizon 7509279,212.0,1.0,8725.0,99.6,2.0,13,64.0,2018
4005,iphone 11 case 6.1 inch wallet credit card holder dual layer bumper silver cover,24.52,6.0,615.0,98.2,2.0,15,124.43806104129264,2019
4008,iphone 6 - att - 16gb - gold - fair,53.0,1.0,8382.0,99.5,3.0,7,16.0,2014
4010,sealed apple iphone 6s unlocked 64gb silver smartphone gsm/cdma,219.66,6.0,56.0,100.0,2.0,8,64.0,2015
4011,apple iphone 6s plus 64gb unlocked 4g lte 12mp camera ios smartphone - good,124.95,2.0,332290.0,98.4,3.0,8,64.0,2015
4012,as is! apple iphone 6s as is! read description! free shipping (ecp010721),40.0,0.0,1186.0,99.2,0.0,8,56.774193548387096,2015
4013,apple iphone 12 128gb black unlocked very good condition,576.99,3.0,54737.0,99.4,3.0,16,128.0,2020
4014,"iphone 13 pro max 6.7"" case pu leather wallet magnetic flip protective cover",22.07,6.0,615.0,98.2,2.0,17,177.7258064516129,2021
